Year,Species,Age,SampleSize
2012,AnimalCougar,45,1
2012,AnimalDomestic-cat,11,1
2012,AnimalOther-feline,11,1
2012,AnimalHorse,11,1
2012,AnimalMouse,11,1
2012,AnimalOther,11,1
2012,AnimalOther-bird,11,1
2012,AnimalMouse,13,2
2012,AnimalOther-fox,29,1
2012,AnimalRed-fox,39,1
2012,AnimalArctic-fox,39,1
2012,AnimalCoyote,39,1
2012,AnimalOther-dog,39,1
2012,AnimalSnowleopard,39,1
2012,AnimalRiver-otter,39,1
2012,AnimalHorse,39,1
2012,AnimalDeer,39,1
2012,AnimalPolarbear,39,1
2012,AnimalKoala,39,1
2012,AnimalOther-fox,31,1
2012,AnimalLemur,17,1
2012,AnimalKoala,16,1
2012,AnimalGerman-shepherd,11,1
2012,AnimalTiger,11,1
2012,AnimalDomestic-cat,37,1
2012,AnimalGerman-shepherd,56,1
2012,AnimalRed-fox,12,1
2012,AnimalOther-feline,12,1
2012,AnimalSkunk,28,2
2012,AnimalTiger,,1
2012,AnimalSnowleopard,,2
2012,AnimalPanther,,2
2012,AnimalSkunk,,1
2012,AnimalRabbit,,1
2012,AnimalHyena,14,1
2012,AnimalGrizzlybear,,1
2012,AnimalMonkey,18,1
2012,AnimalRaccoon,31,1
2012,AnimalLeopard,23,1
2012,AnimalCoyote,13,3
2012,AnimalLeopard,13,2
2012,AnimalDeer,18,1
2012,AnimalLemur,19,1
2012,AnimalCollie,26,1
2012,AnimalHorse,28,2
2012,AnimalCollie,59,1
2012,AnimalSnowleopard,12,1
2012,AnimalDragon,12,1
2012,AnimalOther-feline,37,1
2012,AnimalGrizzlybear,37,1
2012,AnimalOther,37,2
2012,AnimalOther-bird,13,2
2012,AnimalOther-feline,47,1
2012,AnimalOther,47,1
2012,AnimalWolf,36,2
2012,AnimalOther-reptile,14,1
2012,AnimalBrown-bear,14,1
2012,AnimalGrey-fox,28,1
2012,AnimalLeopard,28,1
2012,AnimalOthercanine,48,1
2012,AnimalSnowleopard,48,1
2012,AnimalDinosaur,48,1
2012,AnimalRiver-otter,48,1
2012,AnimalSea-otter,48,1
2012,AnimalDeer,48,2
2012,AnimalPolarbear,48,1
2012,AnimalRaven,48,1
2012,AnimalOthermarsupial,48,1
2012,AnimalOther-primate,48,1
2012,AnimalBat,48,1
2012,AnimalGrizzlybear,24,1
2012,AnimalWolf,43,1
2012,AnimalSkunk,43,1
2012,AnimalBrown-bear,37,1
2012,AnimalPandabear,37,1
2012,AnimalPolarbear,37,1
2012,AnimalOther-bear,37,1
2012,AnimalLion,54,1
2012,AnimalDinosaur,17,1
2012,AnimalMonkey,24,1
2012,AnimalCollie,13,4
2012,AnimalRaccoon,13,3
2012,AnimalLemur,23,1
2012,AnimalMonkey,23,1
2012,AnimalRaven,15,1
2012,AnimalOthermarsupial,13,1
2012,AnimalTiger,47,1
2012,AnimalLeopard,15,1
2012,AnimalKitsune,13,1
2012,AnimalBrown-bear,13,1
2012,AnimalPandabear,13,1
2012,AnimalGrey-fox,11,1
2012,AnimalKoala,17,1
2012,AnimalOther-bird,14,1
2012,AnimalCougar,15,1
2012,AnimalOtherungulate,23,1
2013,AnimalRed-fox,23,51
2013,AnimalArctic-fox,27,8
2013,AnimalHusky,24,21
2013,AnimalWolf,30,28
2013,AnimalRed-fox,34,5
2013,AnimalHorse,63,1
2013,AnimalDomestic-cat,51,1
2013,AnimalDragon,51,5
2013,AnimalRaccoon,28,5
2013,AnimalOtherungulate,28,3
2013,AnimalOther,28,33
2013,AnimalTiger,40,1
2013,AnimalSquirrel,32,3
2013,AnimalJackal,34,2
2013,AnimalRed-fox,18,82
2013,AnimalDomestic-cat,18,44
2013,AnimalWolf,18,178
2013,AnimalRed-fox,19,67
2013,AnimalRedpanda,21,10
2013,AnimalWolf,46,3
2013,AnimalPanther,46,1
2013,AnimalCoyote,20,14
2013,AnimalDomestic-cat,22,33
2013,AnimalCougar,20,5
2013,AnimalDomestic-cat,20,50
2013,AnimalKitsune,36,2
2013,AnimalDragon,37,6
2013,AnimalDomestic-cat,36,5
2013,AnimalWolf,19,174
2013,AnimalGerman-shepherd,19,22
2013,AnimalOthercanine,19,26
2013,AnimalRiver-otter,19,15
2013,AnimalSea-otter,19,7
2013,AnimalOthermusteloid,19,2
2013,AnimalMouse,19,7
2013,AnimalOther,19,148
2013,AnimalWolf,23,96
2013,AnimalDragon,36,4
2013,AnimalRaccoon,36,2
2013,AnimalOther-feline,18,34
2013,AnimalOther,18,148
2013,AnimalHorse,38,4
2013,AnimalHorse,28,14
2013,AnimalCoyote,21,17
2013,AnimalOthercanine,21,22
2013,AnimalRiver-otter,21,16
2013,AnimalOther,21,139
2013,AnimalKangaroo,21,10
2013,AnimalJackal,20,15
2013,AnimalRed-fox,28,19
2013,AnimalOthercanine,28,3
2013,AnimalLizard,31,3
2013,AnimalDomestic-cat,23,31
2013,AnimalCheetah,33,4
2013,AnimalRed-fox,32,7
2013,AnimalCheetah,40,1
2013,AnimalWolf,28,50
2013,AnimalHusky,28,12
2013,AnimalWolf,24,72
2013,AnimalArctic-fox,24,12
2013,AnimalCoyote,24,10
2013,AnimalTiger,24,14
2013,AnimalSnowleopard,24,15
2013,AnimalPanther,24,10
2013,AnimalSkunk,24,3
2013,AnimalRedpanda,24,9
2013,AnimalBadger,29,1
2013,AnimalKitsune,27,3
2013,AnimalTiger,30,8
2013,AnimalDragon,21,71
2013,AnimalWolf,21,137
2013,AnimalOtherungulate,27,8
2013,AnimalOther,27,45
2013,AnimalOther-dog,24,20
2013,AnimalOther,24,78
2013,AnimalDragon,43,5
2013,AnimalDragon,49,3
2013,AnimalKitsune,19,13
2013,AnimalDinosaur,25,3
2013,AnimalBadger,20,4
2013,AnimalOther,20,149
2013,AnimalOther-bird,20,21
2013,AnimalLizard,22,10
2013,AnimalWolf,25,60
2013,AnimalOther-fox,30,4
2013,AnimalOther,30,20
2013,AnimalOther-dog,19,37
2013,AnimalWolf,29,28
2013,AnimalGriffin,38,1
2013,AnimalRaptor,25,4
2013,AnimalCheetah,22,13
2013,AnimalDomestic-cat,30,7
2013,AnimalRiver-otter,28,9
2013,AnimalGerman-shepherd,17,16
2013,AnimalDomestic-cat,26,15
2013,AnimalGerman-shepherd,26,8
2013,AnimalWolf,26,54
2013,AnimalDragon,26,29
2013,AnimalLizard,26,8
2013,AnimalDinosaur,26,3
2013,AnimalOther-reptile,26,5
2013,AnimalOther,26,40
2013,AnimalDragon,24,44
2013,AnimalWolf,17,118
2013,AnimalOther-fox,26,8
2013,AnimalDomestic-cat,21,28
2013,AnimalOther-dog,23,33
2013,AnimalOther,23,100
2013,AnimalHusky,22,34
2013,AnimalHorse,22,14
2013,AnimalMouse,22,3
2013,AnimalLeopard,20,5
2013,AnimalPanther,20,7
2013,AnimalHorse,23,22
2013,AnimalArctic-fox,22,26
2013,AnimalRed-fox,17,59
2013,AnimalArctic-fox,17,23
2013,AnimalSnowleopard,17,22
2013,AnimalOther-dog,18,44
2013,AnimalArctic-fox,29,5
2013,AnimalOther-feline,29,8
2013,AnimalRiver-otter,29,2
2013,AnimalOther,29,28
2013,AnimalDragon,42,2
2013,AnimalDinosaur,42,2
2013,AnimalOther-reptile,42,2
2013,AnimalOther,42,6
2013,AnimalRed-fox,20,49
2013,AnimalDragon,31,15
2013,AnimalSnowleopard,29,5
2013,AnimalRiver-otter,26,8
2013,AnimalWolf,35,9
2013,AnimalRed-fox,22,61
2013,AnimalOther-fox,22,27
2013,AnimalOther,22,130
2013,AnimalWolf,16,128
2013,AnimalLion,31,3
2013,AnimalLizard,19,28
2013,AnimalHusky,17,48
2013,AnimalOthercanine,23,14
2013,AnimalCollie,28,3
2013,AnimalRaccoon,31,3
2013,AnimalOther-reptile,17,6
2013,AnimalOther,17,106
2013,AnimalJackal,27,5
2013,AnimalGrey-fox,28,3
2013,AnimalTiger,28,14
2013,AnimalDinosaur,28,2
2013,AnimalHusky,23,33
2013,AnimalSkunk,23,10
2013,AnimalCheetah,30,4
2013,AnimalBrown-bear,19,6
2013,AnimalDragon,16,42
2013,AnimalWolf,20,145
2013,AnimalHusky,20,47
2013,AnimalOther-dog,20,38
2013,AnimalKitsune,18,19
2013,AnimalDomestic-cat,15,25
2013,AnimalDragon,17,57
2013,AnimalDragon,19,68
2013,AnimalDeer,33,2
2013,AnimalOther,33,18
2013,AnimalOther-bird,33,1
2013,AnimalGriffin,33,1
2013,AnimalPanther,19,16
2013,AnimalOther-dog,31,8
2013,AnimalOther,31,20
2013,AnimalKangaroo,20,10
2013,AnimalRaven,26,3
2013,AnimalBat,26,5
2013,AnimalDomestic-cat,19,63
2013,AnimalTiger,26,18
2013,AnimalDomestic-cat,24,19
2013,AnimalOther-feline,24,15
2013,AnimalDinosaur,24,5
2013,AnimalRiver-otter,24,12
2013,AnimalOtherungulate,24,11
2013,AnimalRaven,24,6
2013,AnimalRabbit,24,7
2013,AnimalKangaroo,24,8
2013,AnimalCougar,26,2
2013,AnimalCoyote,27,6
2013,AnimalGerman-shepherd,27,6
2013,AnimalHorse,47,1
2013,AnimalLeopard,36,2
2013,AnimalLizard,27,7
2013,AnimalCoyote,26,8
2013,AnimalOther-dog,36,4
2013,AnimalOther,36,9
2013,AnimalRed-fox,26,31
2013,AnimalArctic-fox,26,6
2013,AnimalDragon,23,61
2013,AnimalDomestic-cat,27,8
2013,AnimalTiger,39,4
2013,AnimalOther-reptile,39,1
2013,AnimalOther,39,3
2013,AnimalOther-feline,19,19
2013,AnimalDragon,22,50
2013,AnimalDinosaur,22,3
2013,AnimalRed-fox,15,38
2013,AnimalHyena,16,15
2013,AnimalOther-fox,16,32
2013,AnimalCoyote,16,7
2013,AnimalOther,16,116
2013,AnimalCougar,23,3
2013,AnimalDragon,25,32
2013,AnimalKitsune,22,15
2013,AnimalWolf,27,48
2013,AnimalArctic-fox,14,10
2013,AnimalHusky,14,14
2013,AnimalCoyote,18,16
2013,AnimalRabbit,19,17
2013,AnimalOther-feline,16,22
2013,AnimalSnowleopard,20,18
2013,AnimalSkunk,20,8
2013,AnimalRabbit,20,27
2013,AnimalGriffin,20,18
2013,AnimalDomestic-cat,38,1
2013,AnimalOther-feline,38,2
2013,AnimalOther,38,6
2013,AnimalOther-mustelid,19,7
2013,AnimalJackal,19,5
2013,AnimalHorse,19,11
2013,AnimalLion,25,13
2013,AnimalOther,25,78
2013,AnimalOther-bird,25,8
2013,AnimalKangaroo,25,4
2013,AnimalHusky,18,59
2013,AnimalRedpanda,18,6
2013,AnimalBrown-bear,18,13
2013,AnimalGrizzlybear,18,6
2013,AnimalPandabear,18,4
2013,AnimalPolarbear,18,6
2013,AnimalBrown-bear,20,5
2013,AnimalRed-fox,16,55
2013,AnimalGrey-fox,16,14
2013,AnimalDragon,20,77
2013,AnimalDomestic-cat,16,36
2013,AnimalRabbit,17,19
2013,AnimalRed-fox,25,27
2013,AnimalOther-dog,25,22
2013,AnimalTiger,25,12
2013,AnimalDomestic-cat,25,23
2013,AnimalMouse,25,4
2013,AnimalRabbit,25,10
2013,AnimalHusky,16,41
2013,AnimalDomestic-cat,31,8
2013,AnimalOther-fox,17,42
2013,AnimalTiger,17,29
2013,AnimalDomestic-cat,17,39
2013,AnimalRaccoon,17,19
2013,AnimalSea-otter,17,13
2013,AnimalWolf,22,103
2013,AnimalRaccoon,19,14
2013,AnimalCheetah,24,4
2013,AnimalKitsune,20,23
2013,AnimalDeer,24,6
2013,AnimalDragon,18,73
2013,AnimalGrizzlybear,29,2
2013,AnimalDragon,28,23
2013,AnimalRaccoon,25,9
2013,AnimalRed-fox,21,58
2013,AnimalKitsune,21,18
2013,AnimalHusky,21,35
2013,AnimalArctic-fox,19,26
2013,AnimalCoyote,19,13
2013,AnimalBat,16,10
2013,AnimalCoyote,23,13
2013,AnimalJackal,23,5
2013,AnimalGerman-shepherd,23,10
2013,AnimalLizard,23,11
2013,AnimalDinosaur,23,8
2013,AnimalOther-reptile,23,12
2013,AnimalDeer,23,12
2013,AnimalOtherungulate,23,5
2013,AnimalBrown-bear,23,8
2013,AnimalGrizzlybear,23,9
2013,AnimalPolarbear,23,10
2013,AnimalOther-bear,23,7
2013,AnimalMonkey,23,2
2013,AnimalHyena,23,5
2013,AnimalGriffin,23,8
2013,AnimalGrey-fox,26,5
2013,AnimalLion,26,4
2013,AnimalCoyote,36,2
2013,AnimalRat,30,2
2013,AnimalLemur,30,2
2013,AnimalRaccoon,21,15
2013,AnimalWolf,31,19
2013,AnimalPanther,31,5
2013,AnimalHorse,31,6
2013,AnimalGriffin,31,4
2013,AnimalHyena,17,9
2013,AnimalRiver-otter,22,28
2013,AnimalDragon,29,13
2013,AnimalTiger,21,28
2013,AnimalCheetah,21,7
2013,AnimalRaptor,21,14
2013,AnimalOther-feline,26,9
2013,AnimalKangaroo,22,6
2013,AnimalBat,22,7
2013,AnimalCoyote,32,3
2013,AnimalRiver-otter,32,4
2013,AnimalCheetah,17,9
2013,AnimalHorse,14,5
2013,AnimalSquirrel,23,3
2013,AnimalLeopard,17,5
2013,AnimalBat,19,16
2013,AnimalWolf,32,18
2013,AnimalRaven,21,5
2013,AnimalGrey-fox,36,2
2013,AnimalLion,17,10
2013,AnimalOther-bear,27,1
2013,AnimalRiver-otter,30,2
2013,AnimalGriffin,30,2
2013,AnimalHusky,25,17
2013,AnimalRed-fox,24,29
2013,AnimalOtherungulate,21,13
2013,AnimalRaccoon,20,14
2013,AnimalOther-fox,21,38
2013,AnimalWolf,33,9
2013,AnimalOther-dog,33,2
2013,AnimalTiger,33,5
2013,AnimalSnowleopard,33,4
2013,AnimalLizard,33,1
2013,AnimalRiver-otter,33,1
2013,AnimalKangaroo,33,2
2013,AnimalMouse,16,4
2013,AnimalOther-mustelid,20,8
2013,AnimalOthercanine,16,16
2013,AnimalLion,20,17
2013,AnimalHorse,20,17
2013,AnimalDeer,20,23
2013,AnimalGrizzlybear,20,4
2013,AnimalTiger,20,26
2013,AnimalRaven,23,12
2013,AnimalDomestic-cat,28,14
2013,AnimalHusky,19,49
2013,AnimalSquirrel,18,7
2013,AnimalWeasel,19,8
2013,AnimalOther-bird,19,11
2013,AnimalRaven,36,1
2013,AnimalOther-fox,20,28
2013,AnimalArctic-fox,41,1
2013,AnimalCoyote,41,1
2013,AnimalJackal,41,1
2013,AnimalOther-dog,41,2
2013,AnimalHorse,41,1
2013,AnimalOther,41,4
2013,AnimalHyena,41,1
2013,AnimalRaccoon,32,4
2013,AnimalGrey-fox,21,14
2013,AnimalTiger,22,24
2013,AnimalWolf,,21
2013,AnimalKitsune,,7
2013,AnimalOther-fox,,8
2013,AnimalDomestic-cat,,8
2013,AnimalOther,,19
2013,AnimalGrey-fox,17,11
2013,AnimalKitsune,17,17
2013,AnimalGrey-fox,18,20
2013,AnimalWolf,45,4
2013,AnimalJackal,21,11
2013,AnimalPandabear,42,1
2013,AnimalRabbit,45,2
2013,AnimalOther-fox,27,11
2013,AnimalHyena,20,11
2013,AnimalOthercanine,41,1
2013,AnimalGrizzlybear,41,1
2013,AnimalSnowleopard,22,17
2013,AnimalHyena,31,3
2013,AnimalHusky,29,4
2013,AnimalOther-bird,17,4
2013,AnimalGerman-shepherd,20,15
2013,AnimalWolf,34,9
2013,AnimalTiger,34,3
2013,AnimalGrey-fox,34,1
2013,AnimalKitsune,34,1
2013,AnimalOther-fox,34,3
2013,AnimalHusky,34,4
2013,AnimalSnowleopard,34,4
2013,AnimalPanther,34,1
2013,AnimalDomestic-cat,34,3
2013,AnimalDragon,34,5
2013,AnimalRedpanda,34,3
2013,AnimalHorse,34,3
2013,AnimalPandabear,34,1
2013,AnimalMouse,34,2
2013,AnimalSquirrel,34,2
2013,AnimalOther,34,12
2013,AnimalRaven,34,2
2013,AnimalRaptor,34,1
2013,AnimalKoala,34,1
2013,AnimalOthermarsupial,34,1
2013,AnimalLemur,34,1
2013,AnimalBat,34,3
2013,AnimalGriffin,34,1
2013,AnimalOther-feline,48,1
2013,AnimalHorse,48,1
2013,AnimalOther,48,4
2013,AnimalCollie,23,7
2013,AnimalTiger,23,19
2013,AnimalLion,23,17
2013,AnimalPanther,23,10
2013,AnimalSea-otter,23,4
2013,AnimalRedpanda,23,4
2013,AnimalPandabear,23,3
2013,AnimalRabbit,23,14
2013,AnimalKangaroo,23,7
2013,AnimalMonkey,21,3
2013,AnimalCollie,32,2
2013,AnimalOthercanine,22,21
2013,AnimalOthercanine,14,8
2013,AnimalOther,14,46
2013,AnimalOther-dog,42,1
2013,AnimalDeer,16,15
2013,AnimalLeopard,49,1
2013,AnimalPanther,49,1
2013,AnimalHusky,27,15
2013,AnimalOthercanine,25,11
2013,AnimalOther-feline,23,16
2013,AnimalLion,54,4
2013,AnimalWolf,49,1
2013,AnimalCoyote,29,2
2013,AnimalOther-feline,21,30
2013,AnimalOther-bear,21,7
2013,AnimalTiger,27,20
2013,AnimalRaccoon,29,5
2013,AnimalWolf,36,9
2013,AnimalOther-fox,18,27
2013,AnimalRat,19,11
2013,AnimalHusky,36,2
2013,AnimalLion,41,1
2013,AnimalCheetah,41,1
2013,AnimalDeer,59,1
2013,AnimalOther-bear,58,1
2013,AnimalOther,58,2
2013,AnimalRabbit,58,1
2013,AnimalRed-fox,31,11
2013,AnimalOther-dog,14,14
2013,AnimalOther-primate,14,2
2013,AnimalSquirrel,19,7
2013,AnimalOther-bear,25,1
2013,AnimalLion,19,20
2013,AnimalCougar,19,5
2013,AnimalHyena,50,1
2013,AnimalSnowleopard,18,23
2013,AnimalOther-dog,26,10
2013,AnimalKangaroo,44,1
2013,AnimalDragon,27,18
2013,AnimalRaccoon,55,2
2013,AnimalCoyote,46,2
2013,AnimalArctic-fox,16,21
2013,AnimalCoyote,22,18
2013,AnimalRedpanda,19,6
2013,AnimalOther-fox,40,1
2013,AnimalOther,40,6
2013,AnimalRed-fox,27,19
2013,AnimalOther-reptile,19,14
2013,AnimalOther-bear,19,7
2013,AnimalTiger,35,3
2013,AnimalRaccoon,26,6
2013,AnimalRed-fox,13,11
2013,AnimalDeer,19,17
2013,AnimalRaccoon,24,10
2013,AnimalRabbit,18,13
2013,AnimalLeopard,31,3
2013,AnimalGriffin,21,14
2013,AnimalWolf,38,10
2013,AnimalSea-otter,24,4
2013,AnimalDragon,,11
2013,AnimalDragon,30,11
2013,AnimalWolf,15,92
2013,AnimalPanther,15,6
2013,AnimalDragon,15,30
2013,AnimalDinosaur,15,4
2013,AnimalOther,15,69
2013,AnimalOthermarsupial,15,4
2013,AnimalMonkey,15,2
2013,AnimalDeer,27,5
2013,AnimalOther-feline,43,1
2013,AnimalOther,43,6
2013,AnimalOther-bird,43,2
2013,AnimalRaven,18,16
2013,AnimalCougar,27,2
2013,AnimalCollie,26,3
2013,AnimalCollie,22,6
2013,AnimalHyena,22,10
2013,AnimalTiger,18,36
2013,AnimalOtherungulate,25,4
2013,AnimalHusky,31,5
2013,AnimalOther-bear,26,1
2013,AnimalCollie,16,4
2013,AnimalRat,29,8
2013,AnimalLizard,21,14
2013,AnimalOther-fox,36,2
2013,AnimalLion,16,8
2013,AnimalKitsune,28,5
2013,AnimalRabbit,26,8
2013,AnimalOther-bear,28,2
2013,AnimalOther-dog,16,25
2013,AnimalCheetah,20,10
2013,AnimalOther-fox,25,17
2013,AnimalDragon,32,8
2013,AnimalGriffin,32,2
2013,AnimalOther-bird,26,7
2013,AnimalOtherungulate,22,8
2013,AnimalPanther,21,11
2013,AnimalRed-fox,,8
2013,AnimalRaccoon,,2
2013,AnimalDomestic-cat,14,19
2013,AnimalPandabear,24,2
2013,AnimalHorse,45,1
2013,AnimalRed-fox,14,21
2013,AnimalLion,32,2
2013,AnimalGerman-shepherd,33,1
2013,AnimalHusky,15,36
2013,AnimalRaptor,15,6
2013,AnimalHyena,26,6
2013,AnimalGriffin,16,5
2013,AnimalGrey-fox,19,20
2013,AnimalLion,21,18
2013,AnimalBrown-bear,22,5
2013,AnimalGrizzlybear,22,6
2013,AnimalOther-dog,15,16
2013,AnimalTiger,15,16
2013,AnimalPolarbear,15,5
2013,AnimalOther-feline,17,21
2013,AnimalRaven,22,6
2013,AnimalOther-feline,27,10
2013,AnimalJackal,17,4
2013,AnimalGriffin,19,8
2013,AnimalBrown-bear,16,3
2013,AnimalOther-reptile,18,12
2013,AnimalJackal,26,4
2013,AnimalSkunk,26,2
2013,AnimalArctic-fox,21,21
2013,AnimalTiger,19,33
2013,AnimalRiver-otter,16,7
2013,AnimalWeasel,16,5
2013,AnimalRaptor,16,8
2013,AnimalOther-bird,16,12
2013,AnimalOther-mustelid,22,6
2013,AnimalOther,37,4
2013,AnimalRabbit,37,1
2013,AnimalOthermarsupial,37,1
2013,AnimalOthercanine,27,6
2013,AnimalRabbit,27,6
2013,AnimalOther-dog,17,18
2013,AnimalOthermarsupial,17,2
2013,AnimalOther-bear,53,1
2013,AnimalOther,53,1
2013,AnimalPanther,26,3
2013,AnimalOther-dog,,4
2013,AnimalOther-fox,39,2
2013,AnimalHorse,39,2
2013,AnimalLeopard,32,2
2013,AnimalOther-fox,23,24
2013,AnimalArctic-fox,20,20
2013,AnimalGrey-fox,24,6
2013,AnimalOther-fox,24,8
2013,AnimalDomestic-cat,33,2
2013,AnimalSnowleopard,23,24
2013,AnimalRed-fox,30,8
2013,AnimalPanther,45,1
2013,AnimalSnowleopard,28,9
2013,AnimalRedpanda,28,2
2013,AnimalKitsune,16,11
2013,AnimalOther-dog,27,9
2013,AnimalPolarbear,37,1
2013,AnimalBrown-bear,24,3
2013,AnimalOther-bear,24,4
2013,AnimalRed-fox,29,10
2013,AnimalTiger,29,9
2013,AnimalCheetah,23,13
2013,AnimalBat,23,8
2013,AnimalArctic-fox,18,27
2013,AnimalOthercanine,30,2
2013,AnimalRabbit,30,5
2013,AnimalArctic-fox,39,1
2013,AnimalOther-fox,19,46
2013,AnimalOther-mustelid,30,2
2013,AnimalOther-fox,33,3
2013,AnimalRabbit,33,5
2013,AnimalSquirrel,44,1
2013,AnimalRed-fox,38,3
2013,AnimalWolf,44,5
2013,AnimalOther-fox,35,3
2013,AnimalOther,35,9
2013,AnimalRaccoon,54,1
2013,AnimalOther-mustelid,54,1
2013,AnimalOther,54,4
2013,AnimalKoala,20,2
2013,AnimalPanther,,2
2013,AnimalBat,17,7
2013,AnimalRedpanda,25,3
2013,AnimalLeopard,19,3
2013,AnimalSnowleopard,19,16
2013,AnimalCheetah,19,3
2013,AnimalDinosaur,19,6
2013,AnimalSkunk,19,10
2013,AnimalGrizzlybear,19,6
2013,AnimalPandabear,19,5
2013,AnimalPolarbear,19,8
2013,AnimalRaven,19,10
2013,AnimalKoala,19,2
2013,AnimalLion,27,7
2013,AnimalCoyote,59,1
2013,AnimalOther-feline,59,1
2013,AnimalOther,59,1
2013,AnimalHyena,33,2
2013,AnimalWeasel,35,1
2013,AnimalRiver-otter,20,29
2013,AnimalOther-feline,13,4
2013,AnimalOther,13,17
2013,AnimalGerman-shepherd,24,11
2013,AnimalCollie,24,2
2013,AnimalCougar,24,1
2013,AnimalOther-bird,18,14
2013,AnimalBrown-bear,21,4
2013,AnimalWolf,14,41
2013,AnimalGerman-shepherd,22,18
2013,AnimalHusky,33,3
2013,AnimalOther-feline,33,8
2013,AnimalRaccoon,33,1
2013,AnimalOther-dog,28,7
2013,AnimalGrizzlybear,17,5
2013,AnimalArctic-fox,32,2
2013,AnimalLion,28,5
2013,AnimalLizard,30,1
2013,AnimalSkunk,21,8
2013,AnimalHyena,21,13
2013,AnimalTiger,16,24
2013,AnimalRiver-otter,31,5
2013,AnimalLion,18,17
2013,AnimalCougar,18,2
2013,AnimalDomestic-cat,35,2
2013,AnimalGerman-shepherd,15,10
2013,AnimalGrey-fox,22,16
2013,AnimalOther-bear,31,2
2013,AnimalBat,28,2
2013,AnimalHorse,18,17
2013,AnimalHorse,,2
2013,AnimalRaven,,3
2013,AnimalOther-bird,,1
2013,AnimalBat,,3
2013,AnimalGriffin,,2
2013,AnimalOthercanine,26,3
2013,AnimalPanther,16,6
2013,AnimalCougar,28,3
2013,AnimalRabbit,28,10
2013,AnimalOtherungulate,20,11
2013,AnimalOther-dog,22,24
2013,AnimalOther-mustelid,25,3
2013,AnimalLion,44,1
2013,AnimalRiver-otter,27,3
2013,AnimalCollie,18,13
2013,AnimalRiver-otter,18,15
2013,AnimalSea-otter,18,13
2013,AnimalCoyote,34,2
2013,AnimalLion,35,1
2013,AnimalJackal,24,6
2013,AnimalRaven,31,3
2013,AnimalGrey-fox,15,12
2013,AnimalArctic-fox,15,20
2013,AnimalKitsune,15,9
2013,AnimalOther-fox,15,29
2013,AnimalCoyote,15,9
2013,AnimalJackal,15,2
2013,AnimalCollie,15,6
2013,AnimalOthercanine,15,11
2013,AnimalSnowleopard,15,6
2013,AnimalOther-mustelid,15,2
2013,AnimalOthermusteloid,15,2
2013,AnimalKangaroo,15,5
2013,AnimalHyena,15,5
2013,AnimalHusky,32,5
2013,AnimalRaccoon,13,3
2013,AnimalSkunk,15,6
2013,AnimalRaccoon,15,10
2013,AnimalSea-otter,21,6
2013,AnimalOther-mustelid,21,6
2013,AnimalLemur,19,1
2013,AnimalBat,29,1
2013,AnimalBat,20,10
2013,AnimalOther-dog,21,33
2013,AnimalRaptor,19,7
2013,AnimalRaptor,20,11
2013,AnimalPolarbear,20,7
2013,AnimalOthermarsupial,26,1
2013,AnimalOther-mustelid,24,4
2013,AnimalGerman-shepherd,29,2
2013,AnimalLion,30,3
2013,AnimalLeopard,30,3
2013,AnimalPolarbear,30,2
2013,AnimalRaptor,30,1
2013,AnimalOthercanine,20,22
2013,AnimalLion,24,12
2013,AnimalLizard,16,6
2013,AnimalDomestic-cat,13,7
2013,AnimalDragon,13,5
2013,AnimalGriffin,13,6
2013,AnimalPolarbear,21,4
2013,AnimalOther-fox,31,2
2013,AnimalSquirrel,20,4
2013,AnimalSea-otter,20,7
2013,AnimalOther-bear,18,6
2013,AnimalRedpanda,22,4
2013,AnimalRaptor,22,8
2013,AnimalRabbit,22,16
2013,AnimalKoala,22,2
2013,AnimalCougar,21,8
2013,AnimalGrey-fox,,5
2013,AnimalDinosaur,,3
2013,AnimalRat,20,5
2013,AnimalDinosaur,21,9
2013,AnimalPandabear,21,9
2013,AnimalRat,21,4
2013,AnimalSquirrel,21,8
2013,AnimalRabbit,21,17
2013,AnimalHyena,24,9
2013,AnimalBat,24,8
2013,AnimalOther-bear,56,1
2013,AnimalOther,56,1
2013,AnimalTiger,37,1
2013,AnimalWeasel,24,2
2013,AnimalOtherungulate,32,3
2013,AnimalOther,32,12
2013,AnimalRaptor,18,4
2013,AnimalOther-bird,28,4
2013,AnimalHusky,38,4
2013,AnimalTiger,38,6
2013,AnimalSkunk,31,2
2013,AnimalWolf,43,5
2013,AnimalDomestic-cat,55,2
2013,AnimalHusky,40,1
2013,AnimalRiver-otter,17,15
2013,AnimalGrey-fox,20,16
2013,AnimalSnowleopard,16,18
2013,AnimalOthermarsupial,23,1
2013,AnimalDinosaur,32,2
2013,AnimalArctic-fox,23,15
2013,AnimalKitsune,14,8
2013,AnimalOther-feline,20,22
2013,AnimalWeasel,20,7
2013,AnimalHyena,34,1
2013,AnimalBat,18,10
2013,AnimalGriffin,15,7
2013,AnimalRaccoon,18,17
2013,AnimalSkunk,18,4
2013,AnimalWeasel,18,4
2013,AnimalRat,18,7
2013,AnimalKangaroo,18,10
2013,AnimalPanther,22,8
2013,AnimalSkunk,29,4
2013,AnimalOther-feline,22,26
2013,AnimalKitsune,24,13
2013,AnimalOther-bird,21,17
2013,AnimalLion,40,2
2013,AnimalLizard,18,15
2013,AnimalGriffin,18,9
2013,AnimalLeopard,18,4
2013,AnimalOther-fox,14,14
2013,AnimalOthercanine,24,11
2013,AnimalDinosaur,27,2
